Round Name,Battle ID,Team 1 ID,Team 2 ID
Quarter Finals,1ab7236a-a3fa-4498-97c1-4136d55263dd,176060,182431
Quarter Finals,22c81808-bdd2-408c-a8ef-92dbdc3aa491,181156,181280
Quarter Finals,64054f04-7538-4b81-a174-dcbfcb04a649,181108,180172
Quarter Finals,95a7ab51-1632-40c5-95f0-ef707f1fa7f4,182413,178608
