,Round Name,Battle ID,Team 1 ID,Team 2 ID,Team 1 Team Name,Team 1 front1 Gotchi Special ID,Team 1 front2 Gotchi Special ID,Team 1 front3 Gotchi Special ID,Team 1 front4 Gotchi Special ID,Team 1 front5 Gotchi Special ID,Team 1 back1 Gotchi Special ID,Team 1 back2 Gotchi Special ID,Team 1 back3 Gotchi Special ID,Team 1 back4 Gotchi Special ID,Team 1 back5 Gotchi Special ID,Team 1 leader Gotchi Special ID,Team 1 sub1 Gotchi Special ID,Team 1 sub2 Gotchi Special ID,Team 2 Team Name,Team 2 front1 Gotchi Special ID,Team 2 front2 Gotchi Special ID,Team 2 front3 Gotchi Special ID,Team 2 front4 Gotchi Special ID,Team 2 front5 Gotchi Special ID,Team 2 back1 Gotchi Special ID,Team 2 back2 Gotchi Special ID,Team 2 back3 Gotchi Special ID,Team 2 back4 Gotchi Special ID,Team 2 back5 Gotchi Special ID,Team 2 leader Gotchi Special ID,Team 2 sub1 Gotchi Special ID,Team 2 sub2 Gotchi Special ID
140,Round 2,99144a85-4323-4538-9184-7024f583eb40,176895,172964,Super S1,,4,,8,,1,,3,,5,1,,,Aawesome,,4,,4,,8,,3,,5,8,,
141,Round 2,99ce97ba-d723-4d1c-81a7-a7db6010ce07,172300,181470,samie 04,,4,,4,,1,,6,,1,6,,,nirvana,,5,,2,,4,,4,,4,4,,
142,Round 2,99de2c13-3f95-45a8-bfa9-fb19e5a4d89f,181440,171250,vlad,,4,,2,,4,,1,,5,4,,,FETT,,,4,,,3,8,,8,5,4,,
143,Round 2,99e8d108-3164-4e53-9117-5c1bdec206ef,182051,181535,Tuệ Linh,2,1,,3,5,,,4,,,5,,,CryptoGreen11,,2,,4,,7,,6,,7,6,,
144,Round 2,9b0d7ded-4524-4546-a169-beacbcf5f151,174234,180278,GFA 3,,,2,,,5,7,,1,8,2,,,AB10,1,,5,,5,,8,,5,,5,,
145,Round 2,9be4af58-b96d-4f0e-82fe-d44e7c35b204,172810,178361,11111111111111,3,7,5,4,6,,,,,,3,,,False Breakouts,,5,,2,,8,,1,,8,5,,
146,Round 2,9c855bb3-04d0-4aec-8a05-de342d7986d3,175473,177348,Not so Based,,2,,6,,5,,1,,5,5,,,EVG,6,,6,,2,,7,,5,,6,,
147,Round 2,9d8f620d-cd3e-4fe0-a69a-b91a146581cc,169946,181410,troop stompers,1,,3,,1,,5,,7,,3,,,Buffalo DeGotchi 5,,7,,7,,7,,8,,1,7,,
148,Round 2,9dec79e7-f1c9-4598-b1af-3136c551f3dc,179638,171397,AB2,,5,,3,,6,,3,,7,3,,,yes,3,7,1,2,1,,,,,,2,,
149,Round 2,9e0cd373-ab7c-4957-acf8-c84ec0a10b55,182126,180456,Substitutes,,5,,6,,7,,7,,8,7,,,Bagotchi,,4,,8,,5,,7,,7,7,,
150,Round 2,9ee5e4d1-75a5-4bc7-b671-a0421bb02f17,175421,173035,Love is still alive,5,,4,,2,,6,,7,,4,,,Wooty,,2,,3,,3,,2,,7,3,,
151,Round 2,9fd8f352-fc90-48f3-9cac-c91c0b5060d7,181911,181296,Piratas,,4,,6,,5,,8,,5,5,,,Portal Mages 22,5,,6,,5,,5,,5,,6,,
152,Round 2,9fffff03-6ca2-43d4-9423-4a94d442a0ad,172430,181102,eSveeGotchi,2,,3,,7,,3,,5,,2,,,Portal Mages 12,1,,5,,8,,6,,1,,5,,
153,Round 2,a135361f-82bc-4d61-92f1-ffa383563b12,171469,174239,ANIMA,,2,,8,,1,,5,,6,2,,,GFA 8,,,,,,1,4,3,8,5,5,,
154,Round 2,a137763d-0ea7-4ad1-ace7-199ff305dcfd,180187,172602,Maggogs,,,4,,,7,7,,6,7,7,,,CHRONOS - Ghost Recon Unit 2,8,,2,,5,,5,,1,,2,,
155,Round 2,a22a6ff2-d21e-49d3-b117-9932e33cf494,177773,172616,aavegotch1-normie-2,,4,,1,,5,,1,,5,5,,,Team DAIddy Kong,2,,4,,6,,1,,8,,2,,
156,Round 2,a289511e-dfee-42aa-be74-67ceb54882c0,180286,169766,Haram,6,,2,,6,,7,,7,,6,,,Adonney,3,,4,,3,,6,,1,,3,,
157,Round 2,a2d08825-61d3-4809-b1c1-eab19326d9c0,182274,181243,Ponele Voluntá,,3,,2,,6,,1,,3,6,,,Portal Mages 20,1,,6,,2,,1,,3,,6,,
158,Round 2,a2d5ad2d-41a4-45fc-a057-289fcadef378,181438,171534,lotte,5,,6,,4,,1,,1,,6,,,Power Rangers Beta,,,4,,,3,8,,7,7,3,,
159,Round 2,a43b7782-713e-4a2e-96b2-39e95fec90d2,177933,171971,ヽ(ಠ_ಠ)ノ,2,,4,,2,,7,,6,,4,,,Aavegotchi team 7,3,5,7,8,7,,,,,,7,,
160,Round 2,a96d9675-dd8e-4249-b4ea-bb2969de79d1,182396,174722,genovese deloaded,,5,,8,,5,,6,,7,5,,,GFA 12,,,2,,,8,3,,1,1,2,,
161,Round 2,a971c732-bb37-4554-9d07-faa52b90f1de,172990,174973,[HCF] witchybishys,7,,7,,3,,6,,4,,6,,,Dely 7,8,4,,5,5,,,6,,,4,,
162,Round 2,ab3e90cd-c5da-4806-80ea-814accc7af2a,181373,180795,Dalio,6,,4,,5,,4,,7,,6,,,Kontak,1,,3,,7,,6,,4,,1,,
163,Round 2,abadd738-4df7-444a-8e40-b838f654504d,179795,181189,Janbao´s team,,4,,4,,2,,6,,8,2,,,RUN07,2,,4,,2,,6,,6,,6,,
164,Round 2,ad524138-3195-4838-a5d5-7793de30f70d,180489,181494,THE REKTIFIERS,,2,,3,,3,,3,,3,2,,,piggy,,2,,3,,1,,1,,1,1,,
165,Round 2,aed40937-cc39-4b34-9a2d-e076b411a1a3,170542,180224,Lil' Somthin' Somthin',7,,6,,7,,3,,5,,6,,,Gestia,,7,,3,,1,,5,,6,5,,
166,Round 2,af3a870b-3152-4a0c-abd5-41ac4b7ebd24,180189,170789,Test team,,,4,,,1,6,,6,1,4,,,BB4,8,,8,,8,,4,,8,,8,,
167,Round 2,af619ad3-9565-41d9-9917-f8e9ad136707,181710,171357,samie 01,,7,,7,,7,,7,,4,7,,,dioc,,2,,6,,8,,6,,7,6,,
168,Round 2,b1ee4b3b-966f-457c-ab6f-dd73af0b9e44,178100,169611,PUSKALS,4,,4,,6,,1,,3,,4,,,Cria,,2,,5,,1,,1,,1,5,,
169,Round 2,b219c170-93a2-43cb-abf2-013ca7fa7652,180212,182242,Chrysus,,8,,2,,5,,4,,5,5,,,Ogi 12,1,,2,,6,,3,,6,,6,,
170,Round 2,b2aef387-31be-4b18-a66f-03b93948ab13,178198,175517,B-Roll,,8,,2,,8,,6,,8,8,,,Wizardry Legion,,,7,,,7,7,,7,4,7,,
171,Round 2,b524ec21-19ca-4e16-9707-f6fa511993dd,178727,177777,( ｡◕‿‿◕｡ ),,4,,5,,1,,6,,3,4,,,aavegotch1-normie-6,,6,,3,,4,,3,,8,6,,
172,Round 2,b5aafeec-2dd3-4be3-86b0-019558d9665a,173575,177909,Virginie's Victory V,8,,2,,4,,6,,1,,2,,,OG,,5,,7,,5,,6,,3,5,,
173,Round 2,b5d89762-bf04-4160-a925-46942b5059a1,180576,179195,ZZ,,4,,4,,1,,3,,2,4,,,Latvian Gotchi Brothers,2,,7,,7,,6,,1,,2,,
174,Round 2,b5e67c03-73de-47cd-ba16-640d4c2e2053,179501,175134,Alcoholics II,1,,4,,8,,5,,6,,4,,,EVG,,7,,3,,5,,1,,7,5,,
175,Round 2,b74bcdb0-08d9-4350-a79c-2cd791bf222a,171294,179515,TeamG,,,4,,,3,1,,3,3,4,,,The Unicorn,4,,5,,1,,3,,6,,4,,
176,Round 2,b9763fb7-2879-403a-b48d-874f03038f7d,182138,172081,The Lost Child,,2,,5,,6,,7,,3,5,,,Silents Mage Squad,,7,,7,,7,,7,,7,7,,
177,Round 2,b97fd71d-e884-4089-bfdc-6221b220bbd9,181256,178941,Chad,,2,,6,,6,,3,,1,6,,,Tripel,,2,,7,,1,,6,,4,4,,
178,Round 2,b9d6fd63-dbbb-43f4-90cb-ce618290c71c,171533,181113,Power Rangers Alpha,,4,,4,,1,,5,,8,1,,,ರ◡ರ,3,3,,3,1,,,4,,,3,,
179,Round 2,b9f80f04-d4ce-41a9-9453-b36271bd28e5,174232,177367,GFA 1,,4,,2,,1,,6,,7,6,,,EVG,6,,6,,2,,7,,7,,6,,
180,Round 2,ba20ec54-5359-4ccd-8fa9-f78ee194d1ab,182140,179528,One More Time,,5,,6,,7,,7,,7,7,,,Poop,3,,3,,4,,1,,7,,3,,
181,Round 2,ba4905c2-6faa-418d-beaf-c4f3497507b8,177584,178189,Mixed Up Frens,1,,7,,8,,6,,4,,6,,,CG2,,,4,,,3,7,,3,8,4,,
182,Round 2,bc063aee-2b4d-4f39-ab23-4e52c194dde9,171314,170436,BETA GOTCHI,,,1,,,1,6,,5,1,1,,,SONIKU,,3,,8,,4,,7,,5,3,,
183,Round 2,bd601d30-2425-49f7-94fd-351bfc3fd3ea,170543,171225,beebo,7,3,2,8,3,,,,,,7,,,Sandro 5,5,3,,4,7,,,6,,,5,,
184,Round 2,bd974ffb-c572-4c2b-b85c-64030159570e,181389,181230,pickle,3,,6,,5,,3,,1,,6,,,Portal Mages 19,3,,2,,3,,5,,6,,2,,
185,Round 2,bdfe9672-ab39-4124-bba5-719d09e279f5,171914,180223,Tommy Gotchi 1.0,1,,4,,1,,6,,3,,6,,,Rapunzel,7,,7,,7,,7,,7,,7,,
186,Round 2,be761ee6-8f31-446d-a79f-44ab03b68bd0,172274,180270,ki,,1,,1,,1,,1,,4,1,,,AB5,,3,,3,,3,,3,,3,3,,
187,Round 2,c013e404-7103-4e31-b417-82b4c492ed56,169878,180354,TheTeam1,,,4,,,3,4,,6,5,5,,,More Fuckin trolls,,6,,4,,8,,6,,5,5,,
188,Round 2,c01e37dd-c0b6-41a8-baa3-c3eea13ad3ef,172364,174848,Boo Bouh,,1,,2,,7,,7,,7,2,,,dead first round,1,,4,,1,,5,,5,,1,,
189,Round 2,c197913a-c927-40a0-aeff-f2963121c605,176077,181464,lightbeing music,8,,8,,8,,7,,3,,3,,,aLLOW,2,6,,2,2,,,4,,,6,,
190,Round 2,c20d0729-410a-4af8-84ff-1856411a6931,180069,182412,RUN05,,2,,2,,6,,6,,1,6,,,DreamTeam,,2,,2,,3,,1,,3,1,,
191,Round 2,c37ac75e-93f1-4980-a988-0f9e7377c3d4,181446,178140,dave,2,,8,,2,,5,,8,,2,,,GGz,,5,,2,,3,,1,,3,5,,
192,Round 2,c4c72636-045e-4e1d-9fb6-5a86ccf4165d,177776,172289,aavegotch1-normie-5,,6,,7,,7,,7,,7,7,,,bottle rape,,5,,7,,7,,7,,7,7,,
193,Round 2,c5b7ee3a-1380-489b-913c-4a3de529ffb5,179637,180227,AltBae,7,,6,,2,,7,,4,,2,,,Snappi,,7,,7,,8,,8,,5,5,,
194,Round 2,c62de44a-c287-4c16-bf3d-581f45ac4bcc,174968,171475,Dely 2,,4,,6,,8,,1,,3,6,,,GOTCHi GUARDiANS,,4,,6,,5,,8,,1,1,,
195,Round 2,c6873f71-f69c-41dc-b40c-d8fba620686a,175459,178362,WebVR,1,,3,,1,,5,,8,,5,,,Maybe Nots,7,6,,7,7,,,5,,,7,,
196,Round 2,c79f628a-2988-4e31-b1db-6a838b2f70a1,173153,171304,Team A,6,8,4,5,2,,,,,,6,,,ALPHA GOTCHI,,7,,7,,7,,7,,7,7,,
197,Round 2,c7de4869-64f3-4e48-906f-d5215df9854c,178205,171383,Der Tank ist voll,,2,,2,,7,,6,,5,5,,,LOLOsquad,,2,,4,,5,,6,,1,5,,
198,Round 2,ca02b6e1-885d-4fb5-8ceb-b47052eb218c,169669,171964,Singer 1,,1,,4,,4,,1,,1,4,,,Aavegotchi team 3,4,6,8,5,1,,,,,,8,,
199,Round 2,ca3dec72-bdd1-4105-a919-7d610cd1f735,171364,171382,SONIKO,3,,3,,5,,7,,7,,3,,,SKVsquad,,1,,6,,8,,3,,3,8,,
200,Round 2,cb6650bc-6bf7-40f3-88b5-8b0f15cd335b,182146,172378,The Top Gs,,4,,4,,7,,3,,6,7,,,Bigi,4,,4,,4,,3,,5,,4,,
201,Round 2,cc0cd90d-c0af-4f11-97d4-6b84fdfa0e32,181267,172194,Harriet,2,,6,,2,,6,,1,,2,,,stamina,3,,4,,8,,7,,7,,4,,
202,Round 2,cdb0e76f-6c57-4e2a-be59-2d4fa06d62f7,181953,174235,SlickB,6,,4,,3,,6,,5,,6,,,GFA 4,,,4,,,5,6,,7,1,6,,
203,Round 2,d0c008a3-d4a3-4b7d-a4af-38847d8a83a0,181462,177778,Hot Drop the Tender Trousers,,,2,,,7,7,,7,6,7,,,aavegotch1-normie-7,3,,8,,2,,8,,6,,6,,
204,Round 2,d13c3450-1ee3-494b-bcdd-0377c7a05625,171921,174394,Vici 1,,1,,5,,3,,7,,8,1,,,HGUGSK,,,4,,,7,1,,1,5,7,,
205,Round 2,d17105c7-6d9f-4342-9f18-4f5e0c7440f3,169947,179550,troop 201,5,8,6,5,3,,,,,,5,,,It's So Fluffy,4,,7,,2,,6,,1,,4,,
206,Round 2,d2390518-cbce-43f4-8833-3c86ae1a6ca2,181889,171310,Coming in Blind,,,,,,7,4,4,6,3,4,,,GAMMA GOTCHI,,4,,8,,3,,6,,2,3,,
207,Round 2,d279b061-32e8-4e04-ba5b-ed6f872e3605,174724,173041,Franco 01,,5,,5,,3,,6,,3,6,,,Rednecks,8,2,4,8,1,,,,,,8,,
208,Round 2,d2ea6dec-c284-47b9-8c4b-8f0e05906d08,180569,170632,Z,,,2,,,2,5,,5,3,2,,,GOTCHI-HAN9,3,3,5,2,1,,,,,,3,,
209,Round 2,d2f92b3b-c72c-4410-8cce-cbdd5ca664a3,177772,171418,aavegotch1-normie-1,,4,,7,,7,,7,,7,7,,,wsoonw,1,,3,,3,,1,,1,,1,,
210,Round 2,d336f384-c34a-456c-bd30-eddebd7d94e9,181359,175533,Buffalo DeGotchi 2,,2,,2,,8,,6,,5,6,,,Apollo,,,4,,,5,1,,1,1,5,,
211,Round 2,d391d2d1-b34a-4c39-91c8-6dca6f61e845,171358,171247,Swanky 5,,5,,8,,7,,1,,6,1,,,Doxys Dimwits,5,,8,,3,,1,,1,,5,,
212,Round 2,d45312db-5e06-46e1-849e-c16aff20c64b,181420,181114,madre,,,7,,,7,7,,7,6,7,,,Portal Mages 14,1,,2,,1,,8,,8,,2,,
213,Round 2,d496cb20-ce6c-4652-8b0b-273f1838fdf5,170334,173215,tres,,,,,,6,3,2,7,2,3,,,Alpha Wave2,7,,3,,5,,7,,7,,7,,
214,Round 2,d742f1da-9f65-4b66-87d0-6c65ac328aae,177903,178587,OG,,8,,2,,5,,7,,3,5,,,confused team,3,,6,,1,,4,,4,,4,,
215,Round 2,d8b843aa-1c37-4ed3-987f-e538f868fc62,180903,181705,Portal Mages 6,2,,4,,5,,1,,7,,4,,,samie 07,,6,,6,,8,,8,,8,6,,
216,Round 2,da6e0d78-f7a0-4331-bec4-96c4635cfb8e,181225,181159,Sheet,3,,3,,5,,6,,7,,3,,,Portal Mages 16,8,,4,,5,,6,,1,,5,,
217,Round 2,dc9db647-30c0-42db-98c6-2c0ad7e7bf3a,181301,182243,YFI,,2,,5,,3,,1,,7,2,,,1 de cada,,4,,6,,5,,1,,3,6,,
218,Round 2,ddeb0c00-1b29-4a2e-b635-3b39448f11a1,177771,171535,aavegotch1-normie,7,,6,,6,,1,,5,,6,,,Power Rangers Delta,,,4,,,2,8,,3,1,2,,
219,Round 2,de72e87f-db12-405f-ba5f-339dcd7b00a3,181275,180267,sir,2,,6,,2,,6,,5,,6,,,AB4,,7,,1,,7,,7,,7,7,,
220,Round 2,dea69d8c-c9a2-41df-847e-1819f7fdfa7b,170781,181491,pwnz,,8,,5,,7,,7,,7,7,,,CryptoGreen4,8,,1,,8,,4,,6,,6,,
221,Round 2,df26af19-96ac-4706-a40e-5d5fa656e4e1,182470,171242,Ogi m,6,7,7,7,7,,,,,,7,,,Weirdos,,4,,5,,7,,6,,7,4,,
222,Round 2,df5e8e44-45dc-4371-8af6-9051073c0803,181628,181222,BLEED MY CURSED BEAVERS,,3,,5,,1,,3,,5,1,,,RUN10,,,2,,,7,7,,7,7,7,,
223,Round 2,dfd1f379-dede-4473-8b95-309c95da26b6,182413,181200,Ogi Maxi,6,,6,,7,,4,,1,,6,,,Portal Mages 17,5,,1,,5,,5,,5,,1,,
224,Round 2,e017a5f3-3cba-4186-b693-c85210676da6,171470,181453,ALOTTA,,4,,4,,1,,7,,1,1,,,bm,,4,,8,,5,,7,,8,4,,
225,Round 2,e2b3b4ce-624c-471f-8a4a-d35b1f05efe2,175468,174971,No Respec,,7,,8,,8,,6,,8,8,,,Dely 5,,4,,6,,7,,7,,7,7,,
226,Round 2,e4049188-3ab6-42f7-bafc-a08030d8b3d3,178242,178101,Two Steps From Hell,,8,,1,,6,,3,,1,6,,,RATKALS,,4,,2,,3,,6,,1,6,,
227,Round 2,e5c09947-a0c3-424f-8fbe-ec6cb66f5a9f,181108,180451,Cameo,2,,6,,5,,6,,7,,6,,,Gotchirolo,,8,,4,,7,,6,,7,6,,
228,Round 2,e6692c60-9a5f-4aa0-9ced-eaa8a0d1355a,172729,177354,Fantastic 5,,,4,,,3,5,,6,8,5,,,EVG,6,,6,,2,,7,,5,,6,,
229,Round 2,e71a9b9c-448e-43b8-8da2-2a8cae9e0dec,172273,171725,mk,8,4,8,8,8,,,,,,8,,,yoloooo4,5,5,5,6,4,,,,,,5,,
230,Round 2,e7f69d71-6fb2-4a64-b3a7-c357f1d66ed5,172347,171916,<Manchester CA>,5,3,2,4,6,,,,,,2,,,Tommy Gotchi 3.0,,,,,,5,1,3,7,6,5,,
231,Round 2,e808d512-5021-4264-8322-a4834e262028,174071,169646,BRS,1,1,,1,1,,,4,,,4,,,Singer 3,,,2,,,5,7,,5,6,2,,
232,Round 2,e971888a-d8b3-4f8c-a2c5-42d095244030,169949,180195,Crusherz 1,3,4,,7,1,,,6,,,6,,,M,,,4,,,5,5,,6,5,5,,
233,Round 2,e97be6f6-fd0c-4fcd-b053-4c9b223a97c7,176167,171668,Mystery of Chessboxing,,7,,1,,1,,3,,6,7,,,Wagmi's Mages,,7,,7,,7,,7,,7,7,,
234,Round 2,ea966b50-afa3-4f32-818f-a8072a13d6dc,172730,169626,Team Joan,,4,,2,,5,,7,,6,2,,,? EV+,8,1,4,3,1,,,,,,4,,
235,Round 2,eaa85aa6-e3b1-49d8-a84a-4ce4d32976cb,181847,174794,It is what it is,,,,,,1,1,4,6,1,4,,,FtB,5,,6,,8,,1,,1,,5,,
236,Round 2,eaaa359c-3fea-4303-9850-087611940fe9,181441,171313,richard,,6,,4,,1,,5,,3,6,,,DELTA GOTCHI,1,,1,,1,,6,,3,,1,,
237,Round 2,ec12c508-0848-43d1-a63e-c3177bf7f924,179844,173094,There is nothing to do,,,,,,5,4,6,1,7,4,,,kinkai2,2,1,3,8,3,,,,,,2,,
238,Round 2,edc8f783-904e-498d-8fad-ae5386b6143a,181348,181235,Buffalo DeGotchi 1,3,,3,,3,,6,,7,,6,,,RUN11,8,8,8,1,1,,,,,,8,,
239,Round 2,efef77aa-2ea3-49dc-b589-790e1bf95d07,178052,181098,ASKALS,,4,,1,,4,,6,,1,1,,,¯\(◉◡◔)/¯,4,3,3,3,6,,,,,,3,,
240,Round 2,f0a872b9-f880-4d37-a4d0-1d0774e51d61,171781,182234,Chamallow,6,,4,,2,,1,,6,,6,,,Ogi 9,3,,6,,8,,5,,7,,5,,
241,Round 2,f1da7bc8-430f-4add-a1ce-2f408059f0b2,181396,171926,kings,2,,6,,5,,6,,3,,6,,,SRD,7,,1,,1,,3,,7,,3,,
242,Round 2,f2841733-8f4e-4c6f-b6c7-bccd817beb70,180742,179798,Portal Mages 3,5,,4,,8,,1,,6,,4,,,2. Wahl,,3,,3,,1,,6,,7,1,,
243,Round 2,f441b2aa-71ad-496a-8765-d9d23aeb7049,170332,170792,Revenge of the Schweinz,,,,,,3,1,8,1,6,8,,,BB7,5,,6,,3,,7,,7,,7,,
244,Round 2,f61c2cfb-9235-4d08-9680-ba8a7e14bcd4,175478,171715,Paper Hands,,6,,7,,7,,4,,7,7,,,yoloooo2,,,4,,,1,7,,8,5,1,,
245,Round 2,f85652f8-cfd0-4560-9882-05cc34929798,180581,171729,ZZZ,,,,,,5,7,1,2,6,6,,,Wagfries,,7,,7,,7,,7,,7,7,,
246,Round 2,f869c85d-e0a7-45a0-9469-cb4c4f18284a,180172,180455,Magical Pow,,,4,,,7,2,,7,7,7,,,Gotchino,,4,,8,,7,,6,,5,6,,
247,Round 2,f8f14cc9-a333-4441-8f68-6d410b1b45c2,173034,176896,Woot,,3,,3,,3,,6,,3,3,,,Terminatoors,8,1,,1,3,,,6,,,6,,
248,Round 2,f9821ff2-ced6-4382-a63d-53f69c523da2,170090,170627,LightEm'Up,,2,,2,,7,,7,,7,2,,,GOTCHI-HAN4,3,1,8,1,1,,,,,,3,,
249,Round 2,fb5a63f7-7ab5-40e3-838e-3f7a10d17da3,174698,181981,Ether Wriaths,1,,4,,1,,8,,6,,4,,,SlickF,,3,,2,,5,,1,,7,5,,
250,Round 2,fc73bdd7-38b1-40dc-862c-34b496cbdece,181210,178363,boomerati,5,,7,,5,,3,,3,,3,,,Hammer Time Heroes,,7,,7,,8,,7,,6,7,,
251,Round 2,fdcae6d2-3f88-4466-8c5c-a96d5debbfe0,178495,172082,troop stomper,5,,7,,2,,8,,8,,5,,,Silents B team,,3,,3,,6,,1,,6,6,,
252,Round 2,fdf4636d-f2e2-4cba-847c-025dbb301904,174967,172373,Dely 1,7,8,6,3,5,,,,,,7,,,sili,,8,,8,,4,,7,,2,8,,
253,Round 2,fe2438af-e494-489c-ace7-2e3b8b309ce0,182124,172272,poor1,,2,,2,,1,,5,,5,1,,,km,8,,6,,8,,8,,8,,8,,
254,Round 2,fe5c5902-9715-4aa0-b322-b464bf5101c6,171366,171913,lol,3,5,,1,3,,,7,,,7,,,Bishop's,,3,,4,,5,,6,,7,3,,
255,Round 2,ffcfe9ce-e0c7-44ba-98fa-71578def09aa,171468,182329,SATS,,4,,3,,5,,6,,1,6,,,Scrooger's Syndicate,,4,,6,,1,,6,,7,1,,
