,Round Name,Battle ID,Team 1 ID,Team 2 ID,Team 1 Team Name,Team 1 front1 Gotchi Special ID,Team 1 front2 Gotchi Special ID,Team 1 front3 Gotchi Special ID,Team 1 front4 Gotchi Special ID,Team 1 front5 Gotchi Special ID,Team 1 back1 Gotchi Special ID,Team 1 back2 Gotchi Special ID,Team 1 back3 Gotchi Special ID,Team 1 back4 Gotchi Special ID,Team 1 back5 Gotchi Special ID,Team 1 leader Gotchi Special ID,Team 1 sub1 Gotchi Special ID,Team 1 sub2 Gotchi Special ID,Team 2 Team Name,Team 2 front1 Gotchi Special ID,Team 2 front2 Gotchi Special ID,Team 2 front3 Gotchi Special ID,Team 2 front4 Gotchi Special ID,Team 2 front5 Gotchi Special ID,Team 2 back1 Gotchi Special ID,Team 2 back2 Gotchi Special ID,Team 2 back3 Gotchi Special ID,Team 2 back4 Gotchi Special ID,Team 2 back5 Gotchi Special ID,Team 2 leader Gotchi Special ID,Team 2 sub1 Gotchi Special ID,Team 2 sub2 Gotchi Special ID
22,Round 1,09b46bd2-50ca-4dd2-b24f-c26d7277eccd,170623,181136.0,GOTCHI-HAN1,7,7,2,7,2,,,,,,7,,,❣◕ ‿ ◕❣,,,,,,8,5,1,1,1,1,,
23,Round 1,09c3cdf9-ad97-4ba4-a9b0-4bba473f4659,180436,171225.0,Gotchiro,,4,,2,,1,,6,,3,6,,,Sandro 5,5,3,,4,7,,,6,,,5,,
24,Round 1,09c94753-93de-4d58-891a-80de940a2cfb,180703,,Portal Mages 2,5,,6,,7,,5,,7,,6,,,,,,,,,,,,,,,,
25,Round 1,09e38fb8-5e8e-4250-a681-a4a98ace075b,180988,171916.0,Portal Mages 10,7,,4,,7,,7,,7,,7,,,Tommy Gotchi 3.0,,,,,,5,1,3,7,6,5,,
26,Round 1,09e77a62-344e-4895-b7a4-0e62d42f240e,179649,178623.0,Kulalongis™,,8,,8,,2,,6,,5,2,,,Ghosted,8,,4,,3,,5,,5,,5,,
27,Round 1,0abdb291-1d14-409d-9241-a2ef8b6910a5,181440,181641.0,vlad,,4,,2,,4,,1,,5,4,,,CryptoGreen24,,7,,1,,6,,4,,7,6,,
28,Round 1,0b2927ca-888b-409d-b778-5b6fff48d3ff,179501,171476.0,Alcoholics II,1,,4,,8,,5,,6,,4,,,LFGOTCHi,,4,,1,,6,,2,,8,8,,
29,Round 1,0b33a793-a3d1-4008-8637-318cd2c9e3ed,180443,180228.0,Togotchi,,8,,2,,1,,6,,5,6,,,Witch Hunter,7,,2,,5,,3,,1,,5,,
30,Round 1,0be0d6a2-1c66-4e42-ad76-ed6726a2f8a8,170081,170632.0,ASHIGARU BLADE,,1,,1,,1,,1,,5,1,,,GOTCHI-HAN9,3,3,5,2,1,,,,,,3,,
31,Round 1,0cb2843a-82c4-450d-b8a4-f1d7a08041aa,181847,171236.0,It is what it is,,,,,,1,1,4,6,1,4,,,Sandro 15,3,3,7,1,1,,,,,,3,,
32,Round 1,0ce3b803-f86f-424a-9053-aa7da81d2140,176267,182234.0,Money Team,5,4,,7,7,,,3,,,5,,,Ogi 9,3,,6,,8,,5,,7,,5,,
33,Round 1,0cfc2364-87fc-47d7-9f71-83eba4e97a5f,169612,179550.0,Boom Smash,,2,,2,,6,,8,,5,6,,,It's So Fluffy,4,,7,,2,,6,,1,,4,,
34,Round 1,0d1dfc18-b068-4687-a43f-811cdeee195f,175462,169597.0,WebVR 2,,2,,1,,8,,2,,6,8,,,Tudorica 2,7,,3,,5,,1,,1,,1,,
35,Round 1,0d2c2a32-cbd7-4c7f-9311-7f6b023a1cc9,181320,172605.0,godzilla,,6,,2,,6,,8,,5,6,,,CHRONOS - Ghost Recon Unit 5,,2,,5,,5,,1,,5,1,,
36,Round 1,0d3451fd-9518-4546-9df1-9f84d90ecc60,179904,173095.0,Kulalongis™ Trolls,,8,,8,,8,,8,,8,8,,,kinkai3,6,3,6,3,1,,,,,,6,,
37,Round 1,0d6c6cd1-050c-4585-b254-a0ce06f338e1,171535,171539.0,Power Rangers Delta,,,4,,,2,8,,3,1,2,,,Power Rangers Kappa,,,4,,,7,1,,5,1,7,,
38,Round 1,0e8a3319-13d3-48ec-94b0-f0171bff46e3,174970,180277.0,Dely 4,8,1,8,4,3,,,,,,8,,,AB9,,4,,8,,1,,7,,6,1,,
39,Round 1,0e8b2147-aa9e-4e43-9c29-5a2e912212c9,171925,179624.0,grake,,3,,2,,5,,8,,2,8,,,TEAM ZZZ,,,,,,6,6,5,6,6,6,,
40,Round 1,0eba0cd0-9720-498e-a6dd-5657e7f0455b,177905,171229.0,OG,,3,,1,,7,,1,,3,7,,,Sandro 9,,2,,2,,1,,1,,1,1,,
41,Round 1,0ec777fa-7764-4fc3-bc28-69195128ba7b,171418,173218.0,wsoonw,1,,3,,3,,1,,1,,1,,,LM3,4,2,3,7,4,,,,,,4,,
42,Round 1,0f8a32f2-1e30-4fcc-a98a-e36c6c122e2d,170335,177776.0,elix,,,1,,,6,4,,6,3,3,,,aavegotch1-normie-5,,6,,7,,7,,7,,7,7,,
43,Round 1,103d3b2f-99bc-44ef-beca-ee6fec41326a,181108,,Cameo,2,,6,,5,,6,,7,,6,,,,,,,,,,,,,,,,
44,Round 1,10933cca-4afd-46d4-bbfe-7d8551a9d108,180866,182354.0,Portal Mages 5,1,,4,,2,,8,,6,,2,,,bum,,,4,,,7,7,,7,5,7,,
45,Round 1,10c5b3c1-1b3b-4763-8250-517bb4763f9f,174724,171777.0,Franco 01,,5,,5,,3,,6,,3,6,,,Chamallow 4,,6,,7,,5,,4,,6,7,,
46,Round 1,11f5e90e-ebb0-40db-9716-9690993f3f1a,181628,182244.0,BLEED MY CURSED BEAVERS,,3,,5,,1,,3,,5,1,,,Ogi 12,,,,,,2,4,4,6,2,2,,
47,Round 1,11ff486c-89d7-457a-b3fe-3d1498a46b1b,172964,179560.0,Aawesome,,4,,4,,8,,3,,5,8,,,Alcoholics IV,,,8,,,5,3,,7,7,3,,
48,Round 1,1227944d-34bf-46b0-9cc6-0883b8bd2fa4,181923,174236.0,Team Last Minute 2,,,,,,3,3,3,5,1,3,,,GFA 5,,2,,2,,7,,7,,7,2,,
49,Round 1,13a4c84c-1180-43c4-a13a-d85d4db5d307,179622,,Team Zen,,,,,,2,8,2,7,3,2,,,,,,,,,,,,,,,,
50,Round 1,13cf4901-fe09-40d7-8bc5-9cab952fb2af,181397,174895.0,Buffalo DeGotchi 4,3,,6,,4,,2,,5,,6,,,kinkai5,1,2,2,2,2,,,,,,1,,
51,Round 1,14c441eb-5ffa-4259-845b-d34cc8c6f284,170784,177912.0,BB,,,1,,,7,4,,7,7,7,,,OG,1,8,7,3,7,,,,,,1,,
52,Round 1,1503a5fe-bd80-4fcc-bcd6-d539e91a23e3,177778,181988.0,aavegotch1-normie-7,3,,8,,2,,8,,6,,6,,,SlickG,,,4,,,5,4,,7,5,5,,
53,Round 1,15150c51-23d2-429f-94a8-2c946b9618e1,172160,175153.0,kinkai,7,6,1,7,6,,,,,,7,,,EVG,,4,,7,,5,,3,,7,5,,
54,Round 1,158d9ea2-2f0d-4091-a52b-4a822b22fe4f,175473,171541.0,Not so Based,,2,,6,,5,,1,,5,5,,,Power Rangers Omega,,,4,,,2,6,,8,8,2,,
55,Round 1,159bbe59-305e-4818-9273-23743fe13f7b,180569,,Z,,,2,,,2,5,,5,3,2,,,,,,,,,,,,,,,,
56,Round 1,15bf437c-28d2-481b-8dcb-7dfff18734fd,170630,171475.0,GOTCHI-HAN7,1,1,1,1,3,,,,,,1,,,GOTCHi GUARDiANS,,4,,6,,5,,8,,1,1,,
57,Round 1,16299166-e489-4317-9868-b642e72ad27e,181890,181580.0,The Staars,,4,,1,,8,,8,,8,8,,,55,7,8,5,7,2,,,,,,7,,
58,Round 1,16c1add8-0d9b-4b1c-b7f6-befdf51f9c45,181235,180108.0,RUN11,8,8,8,1,1,,,,,,8,,,554565,1,5,1,5,2,,,,,,1,,
59,Round 1,1758c17c-445e-412f-aecd-c1b720ac7bcb,181514,169615.0,CryptoGreen8,,4,,2,,6,,7,,5,6,,,Operation Meat Shield,,4,,2,,6,,7,,7,6,,
60,Round 1,17609e71-dead-4360-8d3e-d39797fff64e,169635,177367.0,clueless,,,1,,,7,6,,7,5,1,,,EVG,6,,6,,2,,7,,7,,6,,
61,Round 1,18552125-c309-4bf5-baa5-5d4c5b51bd24,174723,171736.0,GFA 13,,2,,3,,1,,5,,3,2,,,Wagcrux,,5,,2,,1,,1,,1,5,,
62,Round 1,186546b7-2895-49d2-ab17-17cb42b94571,169592,182142.0,30kV ARC,7,,7,,4,,7,,7,,7,,,SUMTING1,4,,2,,1,,7,,5,,4,,
63,Round 1,18a8a25a-854b-414c-8edd-42f550e2bea2,179844,181634.0,There is nothing to do,,,,,,5,4,6,1,7,4,,,CryptoGreen22,,1,,1,,7,,7,,7,7,,
64,Round 1,192a4a23-25ef-4abd-afd5-498babe7f988,180193,171992.0,Cleavant,,,4,,,3,3,,3,3,3,,,Aavegotchi team 18,7,1,3,5,6,,,,,,3,,
65,Round 1,193c0a47-3a97-4d19-a8b4-1deabfdc1346,171534,182334.0,Power Rangers Beta,,,4,,,3,8,,7,7,3,,,SuperAAVE Alliance,,2,,5,,1,,6,,6,1,,
66,Round 1,1956126d-d008-48df-861c-b5e81dc23a83,172994,169645.0,Nine,5,,3,,3,,2,,7,,3,,,Next Level,,,,,,2,5,4,6,2,2,,
67,Round 1,19f455cc-98a4-4c18-a589-4355982622e8,181465,172813.0,rip,,3,,2,,1,,1,,3,3,,,44444444444444444444444444444,3,3,1,8,3,,,,,,3,,
68,Round 1,1adbf4f8-9226-4f9c-b940-5af4eeb3eafc,178495,175195.0,troop stomper,5,,7,,2,,8,,8,,5,,,GFA 17,,,2,,,4,4,,3,7,2,,
69,Round 1,1af74ff3-9b49-4a13-98c8-eea1bb615b5a,181396,177934.0,kings,2,,6,,5,,6,,3,,6,,,Crippled Kung Fu Boxer,6,,4,,2,,3,,5,,5,,
70,Round 1,1b024584-3f71-4d2f-bace-3c36710cae0b,180229,180227.0,What's Up,,2,,8,,3,,4,,3,2,,,Snappi,,7,,7,,8,,8,,5,5,,
71,Round 1,1b2a1bd2-192b-47fa-833c-d60a3c167cfc,171715,175541.0,yoloooo2,,,4,,,1,7,,8,5,1,,,smash,8,8,8,8,8,,,,,,8,,
72,Round 1,1b572f12-ac47-49d3-b792-256a4cfc305c,171753,172089.0,Cloclo and those claudette,,,4,,,6,3,,1,5,6,,,Silents E team,,1,,1,,6,,8,,2,6,,
73,Round 1,1c013fce-fdf9-41bf-a452-1507954df5ea,181953,175126.0,SlickB,6,,2,,2,,6,,5,,6,,,EVG,,3,,5,,8,,8,,3,8,,
74,Round 1,1cd2af9c-9008-425c-8c67-0964c30e50a9,173094,182052.0,kinkai2,2,1,3,8,3,,,,,,2,,,Tuệ Linh 2,2,3,,6,8,,,4,,,6,,
75,Round 1,1d3886e8-20da-4a98-9075-4a8b67b3e489,181156,,Snowfro,2,,6,,2,,7,,7,,6,,,,,,,,,,,,,,,,
76,Round 1,1d627a2c-4438-499c-8c22-8fa262b298aa,172598,174727.0,CHRONOS - Ghost Recon Unit,,2,,3,,5,,7,,5,7,,,Franco 04,,3,,5,,7,,1,,7,1,,
77,Round 1,1df33888-0ade-44f6-81b6-ffd0ba6278b7,172194,171728.0,stamina,3,,4,,8,,7,,7,,4,,,Wagcritical,,,3,,,1,3,,3,1,3,,
78,Round 1,1e2a69ba-3f99-41f3-adc7-6644c75d2d55,179461,171477.0,Alcoholics,5,,6,,7,,7,,3,,7,,,GRiFTER,,1,,1,,2,,2,,1,2,,
79,Round 1,1e4b4872-08e7-4698-be99-e729109dd6f7,171473,170348.0,AAPHEX,,4,,1,,7,,1,,5,4,,,COOL TEAM,,4,,4,,7,,1,,5,7,,
80,Round 1,1e77df2b-6667-4fa9-8145-8976d1115b65,177335,170778.0,EVG,6,,6,,2,,7,,5,,6,,,bunbogionac,,,4,,,2,8,,2,6,4,,
81,Round 1,1ec6479f-e561-4640-b756-d9dd39a80fd2,172599,170340.0,Noss,8,,5,,5,,3,,7,,3,,,iuytrtyu,,,,,,2,2,4,6,7,2,,
82,Round 1,1f09f144-d897-493d-a30b-35d7a2851050,178360,182143.0,Hold the line,2,5,,6,2,,,1,,,6,,,SUMTING2,,1,,1,,5,,2,,6,2,,
83,Round 1,1fb97413-c45d-4cb1-87e6-4795ee340a41,171913,181537.0,Bishop's,,3,,4,,5,,6,,7,3,,,CryptoGreen13,5,,1,,5,,3,,2,,2,,
84,Round 1,1fc47d60-283e-453b-bf78-ca2282fe1888,181832,,Tarteiras,,6,,4,,7,,1,,3,6,,,,,,,,,,,,,,,,
85,Round 1,20030bf6-f9e1-41db-bddf-9f9adbe22a2b,182358,181112.0,AAVENGERS,,7,,1,,8,,6,,3,6,,,つ◕ل͜◕)つ,,4,,4,,7,,7,,7,7,,
86,Round 1,206245fc-9bdf-4f5a-9d1a-d09759417f72,181222,171917.0,RUN10,,,2,,,7,7,,7,7,7,,,Tommy Gotchi 4.0,2,,2,,2,,7,,7,,2,,
87,Round 1,20c56262-6355-45ae-a595-b42c572aec75,178415,181679.0,Flex in Flexible,6,,2,,6,,1,,5,,6,,,CryptoGreen28,,,,,,4,7,1,2,6,4,,
88,Round 1,20d85253-3aa9-493a-8b7e-30af84611ffc,181043,175542.0,OOO AHH,5,,3,,7,,5,,1,,5,,,Hi,,,4,,,5,5,,6,1,5,,
89,Round 1,2189c99f-7bad-489f-a6d7-93ccbafdfc7c,181427,175197.0,porsche,,6,,3,,1,,5,,3,6,,,GFA 19,,,4,,,4,1,,8,6,6,,
90,Round 1,21aab75b-b78f-423a-afa5-9a63a5b7c2c4,172810,175150.0,11111111111111,3,7,5,4,6,,,,,,3,,,EVG,,3,,4,,5,,3,,7,5,,
91,Round 1,21d2b6c5-d4c9-47fa-a783-3096175b6db9,174239,178212.0,GFA 8,,,,,,1,4,3,8,5,5,,,In der S-Bahn eingeschlafen,2,5,5,6,1,,,,,,1,,
92,Round 1,23e40ffe-9ac6-4234-b80a-6657c1f657ef,172990,179815.0,[HCF] witchybishys,7,,7,,3,,6,,4,,6,,,5th element,,,,,,1,8,7,5,4,1,,
93,Round 1,23f9fead-37f6-4f6c-98f4-582c98d291ed,177773,181323.0,aavegotch1-normie-2,,4,,1,,5,,1,,5,5,,,Portal Mages 25,,2,,7,,3,,3,,3,2,,
94,Round 1,244ef1fd-3850-4098-a8c4-ea91f646e92c,180438,171695.0,Gotchika,,4,,2,,1,,6,,3,6,,,Wagnonos,,8,,8,,8,,8,,6,8,,
95,Round 1,24b36f77-1865-4161-a85b-27e1d4f02687,178608,,Kuwl's Ghouls,,6,,6,,7,,4,,5,6,,,,,,,,,,,,,,,,
96,Round 1,252658a2-8051-4d97-9d26-6ce335fc391a,178315,180594.0,welp,,,,,,5,5,3,7,1,5,,,ZZZZZZ,1,3,3,8,1,,,,,,1,,
97,Round 1,263b5607-ba9e-4ea1-956c-6f44ab8ddc56,169663,180226.0,Singer 4,,,5,,,7,3,,7,5,3,,,War Cryer,,3,,2,,3,,6,,3,3,,
98,Round 1,26400a50-75d8-42e3-b632-5acabd2819e6,178052,,ASKALS,,4,,1,,4,,6,,1,1,,,,,,,,,,,,,,,,
99,Round 1,26a020b1-9e3d-49e9-bf45-147d056ec81d,170090,180285.0,LightEm'Up,,2,,2,,7,,7,,7,2,,,Artemida,,7,,7,,7,,7,,7,7,,
100,Round 1,26c08515-db08-40ca-a89e-0abb5f018182,181106,,GHSTHEAD's DESTROYERS,,,,,,1,5,5,6,7,1,,,,,,,,,,,,,,,,
101,Round 1,280f4266-419d-42cd-be8b-7e92f1af9438,171964,171978.0,Aavegotchi team 3,4,6,8,5,1,,,,,,8,,,Aavegotchi team 10,5,3,4,1,6,,,,,,4,,
102,Round 1,2905a4ca-49b2-4c8d-88a9-75c20fef423c,182470,170266.0,Ogi m,6,7,7,7,7,,,,,,7,,,The Naked Truth,,,,,,5,7,5,1,5,5,,
103,Round 1,298310e2-799a-4580-8164-0c7db0da70be,178361,182342.0,False Breakouts,,5,,2,,8,,1,,8,5,,,kom4,2,,7,,3,,8,,3,,2,,
104,Round 1,2ab728c1-27f0-48a5-a762-a4fb16de7013,181446,171540.0,dave,2,,8,,2,,5,,8,,2,,,NoFuturistic,8,5,2,5,2,,,,,,8,,
105,Round 1,2b0bcafe-a4a9-4df6-83f1-48fc15c4e57c,170781,181606.0,pwnz,,8,,5,,7,,7,,7,7,,,CryptoGreen19,4,,3,,4,,3,,6,,6,,
106,Round 1,2b0f425e-5dd5-4f6f-a432-3e4da41cfcf2,178418,182105.0,B Squad,,4,,4,,5,,1,,3,5,,,Bloody Monks,,2,,5,,2,,1,,4,1,,
107,Round 1,2bba8714-72ea-4607-81d1-d3322f4b9134,178100,177780.0,PUSKALS,,4,,4,,6,,1,,6,6,,,aavegotch1-normie-9,2,3,2,2,5,,,,,,2,,
108,Round 1,2e19f0a8-de09-4b46-8967-6aaa785dbfca,171243,181200.0,Loosers,1,7,,4,8,,,2,,,2,,,Portal Mages 17,5,,1,,5,,5,,5,,1,,
109,Round 1,2e29513f-90e3-4be4-ac71-8b8b06125620,171963,171919.0,Aavegotchi team 2,3,7,8,6,7,,,,,,8,,,Tommy Gotchi 6.0,,,2,,,7,2,,2,3,7,,
110,Round 1,2eb5c7f0-1c7e-46cc-b7e7-9196f2489b70,182051,171230.0,Tuệ Linh,2,1,,3,5,,,4,,,5,,,Sandro 10,8,,2,,2,,5,,5,,8,,
111,Round 1,2ee5e299-2607-4ecb-a2ae-e9ccf6bc5429,180218,171924.0,Plus One,,2,,7,,7,,4,,1,2,,,Vici 4,7,,2,,1,,6,,5,,2,,
112,Round 1,2f1706cb-73b0-48f1-80ea-f7e3d6535dd6,180903,175116.0,Portal Mages 6,2,,4,,5,,1,,7,,4,,,EVG,,8,,8,,5,,1,,3,5,,
113,Round 1,2f7e57aa-1090-47a0-8e80-6d3ca0a815e5,181504,177911.0,CryptoGreen6,,2,,1,,5,,7,,6,5,,,OG,,7,,5,,1,,1,,3,1,,
114,Round 1,2fe88124-e6d9-4785-a6f9-42ff26047d63,177386,171725.0,"Heal the universe, make it a better place",,2,,2,,2,,5,,1,2,,,yoloooo4,5,5,5,6,4,,,,,,5,,
115,Round 1,2ff1442b-1df0-42c6-9b93-cff95ab45382,173220,182060.0,TT,,4,,4,,3,,6,,7,6,,,Susu,3,,6,,8,,8,,5,,6,,
116,Round 1,309f13a2-a646-45ba-8c1e-4e1025ad1cb1,177904,178896.0,OG,,1,,3,,1,,1,,1,1,,,SlickY,,,3,,,5,8,,1,1,5,,
117,Round 1,30b81e9b-f531-47f9-a687-2cc7fcdbcd3d,171381,172836.0,Deadsquad,8,,3,,8,,6,,3,,8,,,1111111111111111111111,8,2,7,6,4,,,,,,8,,
118,Round 1,310700fb-a129-468e-be50-ee250dcc11b8,174968,172575.0,Dely 2,8,1,4,6,3,,,,,,8,,,CHRONOS - Specter Squadron5,4,,6,,2,,7,,5,,4,,
119,Round 1,31871659-1357-4ec8-bbe3-30a03792d133,172993,175882.0,[HCF] waste of space,2,,5,,2,,4,,5,,2,,,Bishops2,4,,5,,7,,1,,7,,4,,
120,Round 1,31987b56-4e03-4941-9c2b-13e9bd47599f,182132,172828.0,Not Sure,,4,,7,,7,,1,,1,7,,,9999999999999999999999999999999,5,3,2,6,7,,,,,,5,,
121,Round 1,31dcda4a-2cd7-48b3-84ca-b44bf5cefb46,171465,,SUMMONER,,2,,1,,7,,3,,5,1,,,,,,,,,,,,,,,,
122,Round 1,31f0e46e-ecaf-4813-ac15-b1c060d4eb24,172378,171226.0,Bigi,4,,4,,4,,3,,5,,4,,,Sandro 6,8,3,,1,8,,,6,,,8,,
123,Round 1,32142089-d5c6-4b34-85ed-1bb34d62f0d4,177771,178891.0,aavegotch1-normie,7,1,3,6,2,,,,,,6,,,SlickZ,7,,8,,2,,1,,5,,5,,
124,Round 1,326f9476-f712-48b3-aa3f-b4a33fe569fe,177907,178292.0,OG,,1,,7,,3,,3,,1,1,,,mighty moes,1,,5,,3,,6,,7,,6,,
125,Round 1,331d8ac5-754c-4a32-b1a3-a3a3dbf31180,171962,172825.0,Aavegotchi team 1,2,4,6,1,6,,,,,,6,,,88888888888888888888888888,4,1,8,8,1,,,,,,4,,
126,Round 1,33652eea-8454-4054-ac87-75f0bcbb6cc9,177989,,Hanhuijun Kai,,,4,,,3,5,,6,7,3,,,,,,,,,,,,,,,,
127,Round 1,340c4a16-953b-423a-b244-c0a9ae325ad4,169591,171297.0,Aloe Vera,6,,4,,5,,1,,1,,4,,,Team-g,,,4,,,7,7,,7,7,7,,
128,Round 1,342f7417-880d-407b-b9db-89346304f8b3,170543,171233.0,beebo,7,3,2,8,3,,,,,,7,,,Sandro 13,3,4,3,1,6,,,,,,3,,
129,Round 1,347f570f-bc1d-4b6a-a22e-3d1ca55a418c,174032,180271.0,Heroes and Heretics,6,,5,,5,,7,,7,,5,,,Alchemist,,3,,6,,8,,6,,3,3,,
130,Round 1,3579a736-cd91-4931-8e65-de5239dcb9d9,169946,181351.0,troop stompers,1,,3,,1,,5,,7,,3,,,Portal Mages 28,8,,2,,8,,5,,5,,2,,
131,Round 1,359c2395-1ef1-4d1b-b67e-49cbfde1b279,174954,180276.0,exe,,3,,3,,1,,5,,7,3,,,AB8,,2,,5,,4,,5,,4,4,,
132,Round 1,35e5feeb-0c17-438e-95ed-5c70b65b5e2c,182360,,Chain Lightning,,,,,,7,4,6,7,7,7,,,,,,,,,,,,,,,,
133,Round 1,36111789-50ca-409e-a4e3-de225dd8ac7a,182220,171743.0,Broza,,4,,4,,1,,8,,3,1,,,Wagpopulous,2,,5,,5,,8,,6,,5,,
134,Round 1,36739f3c-c6d7-4db2-ba35-1b75c5ffdc64,181509,178224.0,CryptoGreen7,3,8,8,3,8,,,,,,3,,,Metal Gear Solid,1,1,6,1,1,,,,,,1,,
135,Round 1,3763c826-2352-4106-b989-77619bb99380,182119,170343.0,What's that spell?,,,,,,7,4,7,6,7,7,,,jgyftrsedt,2,2,6,5,3,,,,,,2,,
136,Round 1,39626929-d72e-47be-8790-755c487272c9,170334,174726.0,tres,,,,,,6,3,2,7,2,3,,,Franco 03,,4,,4,,5,,7,,2,7,,
137,Round 1,39a4aa4f-f174-432d-9700-c7997bd0b041,181246,179803.0,RUN12,5,,3,,3,,3,,5,,3,,,3rd strike,,,3,,,6,1,,8,2,6,,
138,Round 1,39c555bc-8eeb-4507-9564-48aea8773959,180069,181669.0,RUN05,,2,,2,,6,,6,,1,6,,,CryptoGreen27,,,,,,7,4,1,2,7,2,,
