,Round Name,Battle ID,Team 1 ID,Team 2 ID,Team 1 Team Name,Team 1 front1 Gotchi Special ID,Team 1 front2 Gotchi Special ID,Team 1 front3 Gotchi Special ID,Team 1 front4 Gotchi Special ID,Team 1 front5 Gotchi Special ID,Team 1 back1 Gotchi Special ID,Team 1 back2 Gotchi Special ID,Team 1 back3 Gotchi Special ID,Team 1 back4 Gotchi Special ID,Team 1 back5 Gotchi Special ID,Team 1 leader Gotchi Special ID,Team 1 sub1 Gotchi Special ID,Team 1 sub2 Gotchi Special ID,Team 2 Team Name,Team 2 front1 Gotchi Special ID,Team 2 front2 Gotchi Special ID,Team 2 front3 Gotchi Special ID,Team 2 front4 Gotchi Special ID,Team 2 front5 Gotchi Special ID,Team 2 back1 Gotchi Special ID,Team 2 back2 Gotchi Special ID,Team 2 back3 Gotchi Special ID,Team 2 back4 Gotchi Special ID,Team 2 back5 Gotchi Special ID,Team 2 leader Gotchi Special ID,Team 2 sub1 Gotchi Special ID,Team 2 sub2 Gotchi Special ID
15,Round 3,263b6a4d-f5f2-4467-a426-3a990e95b388,180590,182125,ZZZZ,,1,,4,,7,,8,,7,7,,,Shade Cursey,,,4,,,3,1,,5,7,5,,
16,Round 3,2ad703e1-16f1-40af-afa2-04be849b8a9e,178052,180109,ASKALS,,4,,1,,4,,6,,1,4,,,RUN06,5,5,5,5,5,,,,,,5,,
17,Round 3,2dea1d4c-38ae-4e64-8f73-50ffe8c187c4,172991,173150,[HCF] hotcurlyfries,5,,1,,8,,6,,4,,6,,,Supreme Pablo's,,4,,5,,5,,6,,3,6,,
18,Round 3,3764576a-d181-4a2a-861b-d86e4e233482,182053,173153,RUN02,6,,2,,2,,6,,1,,6,,,Team A,6,8,4,5,2,,,,,,6,,
19,Round 3,37c352f6-2b2e-4c85-b8bd-18641d5de1a9,180350,171921,Fuckin trolls,,8,,5,,3,,1,,6,5,,,Vici 1,,1,,5,,3,,7,,8,1,,
20,Round 3,3b741f2b-18da-48b4-8484-15e79eac9523,181348,178205,Buffalo DeGotchi 1,3,,3,,3,,6,,7,,6,,,Der Tank ist voll,,2,,2,,7,,7,,7,7,,
21,Round 3,3cf05f8e-b1dd-4d92-b1b1-bb65cf58ef08,182407,179795,gambino v2,,,,,,3,8,5,7,6,5,,,Janbao´s team,,4,,4,,2,,6,,8,2,,
22,Round 3,3d82f629-5328-49d0-bd2b-b4bd73c1057c,172347,181420,<Manchester CA>,5,3,2,4,6,,,,,,2,,,madre,,,7,,,7,7,,7,6,7,,
23,Round 3,3edc5399-334c-4558-bf9d-261bede3ac6b,181156,178418,Snowfro,2,,6,,2,,7,,7,,6,,,B Squad,,4,,4,,5,,1,,3,5,,
24,Round 3,3fa53d64-1c0c-428a-9582-17483567ee6a,181380,180955,tortuga,2,,6,,5,,3,,5,,6,,,Portal Mages 8,3,,6,,2,,3,,6,,6,,
25,Round 3,43ad28e5-0018-4aa2-9944-5a625a4b60b6,181334,174969,nephews,,4,,4,,5,,6,,1,4,,,Dely 3,1,,5,,5,,4,,6,,5,,
26,Round 3,4421dc11-7eac-4478-ad98-3d95315138ca,180581,169625,ZZZ,,,,,,5,7,1,2,6,6,,,am I doing it right,,,2,,,6,7,,1,5,6,,
27,Round 3,445b844e-ee34-4794-ae61-0bf884df6538,181832,172599,Tarteiras,,6,,4,,7,,1,,3,6,,,Noss,8,,5,,5,,3,,7,,3,,
28,Round 3,44b6ac6d-8ff6-4e7c-8f2a-3b7b9f4f6434,182051,172080,Tuệ Linh,2,1,,3,5,,,4,,,5,,,Silents team,,4,,1,,6,,5,,6,6,,
29,Round 3,46c09766-a3da-4061-9eeb-880e8051850f,172273,182132,mk,8,4,8,8,8,,,,,,8,,,Not Sure,,4,,7,,7,,7,,3,7,,
30,Round 3,472b2054-13a8-43c7-a274-0c9772303aef,170073,180926,PictureMeTrollin',8,,6,,8,,8,,8,,8,,,Portal Mages 7,,3,,4,,5,,3,,3,5,,
31,Round 3,475c60f6-a33c-4c85-a29d-15434efe25ab,176060,180973,Wagmi's Revenge,,7,,6,,7,,7,,7,7,,,Portal Mages 9,5,,4,,2,,6,,8,,5,,
32,Round 3,489db51c-6d45-4aa7-a945-87ec4cc36a68,172921,171533,Hobbes Crew,,2,,3,,7,,6,,1,6,,,Power Rangers Alpha,,4,,4,,1,,5,,8,1,,
33,Round 3,491efef2-1b0d-452d-a5b7-7fa49202ac81,180179,181694,TeamTeamTeam,,8,,8,,5,,6,,3,5,,,samie 03,,5,,7,,8,,1,,8,1,,
34,Round 3,4badeb43-879b-4e58-a68f-2b822b285a54,178415,172864,Flex in Flexible,6,,2,,6,,1,,5,,6,,,Wagturtles,6,,8,,8,,6,,4,,6,,
35,Round 3,4c513e39-ef31-4107-b2d4-3aba8144d0a3,181108,172272,Cameo,2,,6,,5,,6,,7,,6,,,km,8,,6,,8,,8,,8,,8,,
36,Round 3,4c9c2d8b-0172-439c-bf40-49c108a92809,170542,181441,Lil' Somthin' Somthin',7,,6,,7,,3,,5,,6,,,richard,,6,,4,,1,,5,,3,6,,
37,Round 3,4e0f9e86-d2f5-4120-9782-c8298973c210,174967,182470,Dely 1,,6,,4,,7,,3,,5,6,,,Ogi m,6,7,7,7,7,,,,,,7,,
38,Round 3,4fb8b90f-c97c-4495-8dac-bd119477e2e5,180272,179929,Portal Mages,,6,,7,,7,,6,,7,6,,,Kulalongis™ 2,,3,,3,,4,,6,,4,4,,
39,Round 3,5287fb89-a620-4982-a6b1-f81e525f59b0,174971,175131,Dely 5,,7,,7,,7,,4,,7,4,,,EVG,,5,,5,,7,,7,,7,7,,
40,Round 3,56495685-a9fb-4d96-b20b-57738d399db8,182413,174848,Ogi Maxi,6,,6,,7,,4,,1,,6,,,dead first round,1,,4,,1,,5,,5,,1,,
41,Round 3,5cdaced3-b79d-4911-a06f-e6abfdfb0e1a,175421,170334,Love is still alive,5,,4,,2,,6,,7,,4,,,tres,,,,,,6,3,2,7,2,3,,
42,Round 3,5d8551ef-7efb-4f62-b4cd-5aa18066ff5e,180576,178587,ZZ,,4,,4,,1,,3,,2,4,,,confused team,3,,6,,1,,4,,4,,4,,
43,Round 3,5dd095f3-1d31-4ec2-b624-2719b175402d,171381,172280,Deadsquad,8,,3,,8,,6,,3,,8,,,bolty,7,,7,,7,,7,,7,,7,,
44,Round 3,60f65a89-72b3-4f9d-891a-c88848b3dab2,181320,181504,godzilla,,6,,2,,6,,8,,5,6,,,CryptoGreen6,,2,,1,,5,,7,,6,5,,
45,Round 3,61e1f98c-1c3c-4867-bb28-98033dbf7cfc,180315,171962,Bazinga,,,,,,6,3,7,2,4,4,,,Aavegotchi team 1,2,4,6,1,6,,,,,,6,,
46,Round 3,638126ec-5337-4cf2-b55a-d5230c41c826,170544,178316,Rage Quitters,,7,,8,,8,,6,,8,8,,,( ͡ಠ ʖ̯ ͡ಠ),6,,4,,1,,8,,1,,4,,
47,Round 3,65b15ce1-afcd-4ec4-be81-8c04d9070138,180866,181858,Portal Mages 5,1,,4,,2,,8,,6,,2,,,No Bluff,,,,,,7,7,4,6,7,4,,
48,Round 3,65c50883-2742-404a-8018-63a5b7dd0f43,181847,181705,It is what it is,,,,,,1,1,4,6,1,4,,,samie 07,,6,,6,,1,,8,,8,6,,
49,Round 3,68789982-53c5-4c04-96c0-d3e5e3da5661,181296,171682,Portal Mages 22,5,,6,,5,,5,,5,,6,,,Waglala,,6,,6,,1,,4,,1,6,,
50,Round 3,6ba3c080-a67a-404c-8046-ac7f60288f3d,181579,181438,TANK ME LATER,,2,,5,,4,,6,,4,6,,,lotte,5,,6,,4,,1,,1,,6,,
51,Round 3,6d4bab5c-dd38-4028-88c0-2042d1186327,181280,171837,Celebi,,6,,2,,6,,7,,3,6,,,Breaker,,4,,2,,5,,6,,3,5,,
52,Round 3,70da0324-5eda-43a3-8178-5e8d6fd8829a,180192,174234,Team D,,4,,8,,3,,6,,3,6,,,GFA 3,,,2,,,5,7,,1,8,2,,
53,Round 3,74b88687-d829-434c-9033-17fb6af7e959,172989,178495,[HCF] Motley Crue,5,,2,,8,,6,,4,,6,,,troop stomper,5,,7,,2,,8,,8,,5,,
54,Round 3,77f19a34-0c62-43e7-91c9-bf79b1b956cf,181289,176077,holiday,2,,6,,2,,6,,3,,6,,,lightbeing music,8,,8,,8,,7,,3,,3,,
55,Round 3,7856ce99-487d-4b5a-af67-d90d13d46b2b,172598,180218,CHRONOS - Ghost Recon Unit,,2,,3,,5,,7,,5,7,,,Plus One,,2,,7,,7,,4,,1,2,,
56,Round 3,79a29ed1-22b7-4db6-86c9-5fca3c0cb753,181225,182146,Sheet,3,,3,,5,,6,,7,,3,,,The Top Gs,,4,,4,,7,,3,,6,7,,
57,Round 3,7a0f7b84-e18a-4599-8797-5d423484c9cc,171475,177902,GOTCHi GUARDiANS,,4,,6,,5,,8,,1,1,,,OG,,5,,5,,1,,1,,4,5,,
58,Round 3,7b434139-b598-4112-af79-93440dfcdab7,181462,180250,Hot Drop the Tender Trousers,,,2,,,7,7,,7,6,7,,,Jaason,,4,,4,,3,,3,,1,4,,
59,Round 3,7c369a12-69fd-4a0c-9f38-30d5fa690abe,181238,179501,Will Smith,2,,4,,2,,5,,6,,2,,,Alcoholics II,1,,4,,8,,5,,6,,4,,
60,Round 3,7c7049c3-bb97-4b28-a487-1d8f748b8872,182126,181453,Substitutes,,5,,6,,7,,7,,8,7,,,bm,,4,,8,,5,,7,,8,5,,
61,Round 3,7eb707da-3ccc-4d69-bf8e-9a05b75f5d4c,182431,180358,Wag City Baby,,6,,6,,6,,5,,5,6,,,FR4,3,,8,,1,,7,,5,,3,,
62,Round 3,7ed5c4c6-54dd-4b9f-a781-21fecad42bfc,181373,170258,Dalio,6,,4,,5,,4,,7,,6,,,Alles Kaput,,,,,,5,5,1,3,5,5,,
63,Round 3,808bbb18-7d04-4c1a-a281-6f961565011f,181315,174237,Rasp,,6,,6,,3,,1,,7,6,,,GFA 6,3,,1,,2,,3,,7,,2,,
64,Round 3,81ac4446-08a1-40dc-9b60-123d14bbcd1e,181400,171773,signal,,3,,5,,6,,5,,6,6,,,sGANG,,8,,3,,7,,6,,1,7,,
65,Round 3,84ad1715-36e7-4f34-abe7-4a455ea84b4c,174032,174071,Heroes and Heretics,6,,5,,5,,7,,7,,5,,,BRS,1,1,,1,1,,,4,,,1,,
66,Round 3,86688da6-a62a-4902-bb93-578af03d89eb,181275,175490,sir,2,,6,,2,,6,,5,,6,,,Soul Suckas,2,,7,,8,,4,,1,,2,,
67,Round 3,87cecc40-1187-42ac-8ec9-8e99b206ea6a,181710,177772,samie 01,,7,,7,,7,,7,,4,7,,,aavegotch1-normie-1,,4,,7,,7,,7,,7,7,,
68,Round 3,8cd94e0b-7d20-46ae-962e-fc841aa052f7,181210,170436,boomerati,5,,7,,5,,3,,3,,3,,,SONIKU,,3,,8,,4,,7,,5,3,,
69,Round 3,8de9d763-7dc5-4009-9f99-91aa3db3eb23,178609,172081,NGMI,8,1,,1,7,,,6,,,6,,,Silents Mage Squad,,7,,7,,7,,7,,7,7,,
70,Round 3,91168922-b01f-4cba-bf2d-eb088082702a,171246,170755,Doxys Doofuses,5,,4,,8,,1,,2,,5,,,moist,3,,4,,1,,5,,7,,3,,
71,Round 3,92fa7369-1c65-4e81-9bed-71d8761caef1,182396,171364,genovese deloaded,,5,,8,,5,,6,,7,5,,,SONIKO,3,,3,,5,,7,,7,,3,,
72,Round 3,944bde82-1980-4f32-8ccd-30bf9eb67889,181359,182463,Buffalo DeGotchi 2,,2,,2,,8,,6,,5,6,,,samie 05,,2,,6,,7,,1,,5,6,,
73,Round 3,97242bd8-3748-4072-ae3a-b1c9783e5a1e,171479,169949,Supreme A Team,,4,,2,,7,,3,,7,7,,,Crusherz 1,3,4,,7,1,,,6,,,6,,
74,Round 3,97334374-017b-48ad-bf63-9f812a382ecd,178608,171221,Kuwl's Ghouls,,6,,6,,7,,4,,5,6,,,Sandro 1,1,1,,1,1,,,6,,,1,,
75,Round 3,983b1a11-4c69-4692-a4fd-1c6b5700f506,180742,178359,Portal Mages 3,5,,4,,8,,1,,6,,4,,,(  ͡° ͜ʖ ͡° ),2,,4,,2,,5,,6,,4,,
76,Round 3,9ae54946-4538-4a46-a641-c3f6d066f3bb,178199,171310,Gurkensalat,,,4,,,7,7,,7,7,7,,,GAMMA GOTCHI,,4,,8,,3,,6,,2,3,,
77,Round 3,9cd35f53-3ba8-4b8e-b532-c9246e18cff8,182140,176082,One More Time,,5,,6,,7,,7,,7,7,,,FrogForce,,,,,,5,3,7,6,3,5,,
78,Round 3,9f80a8ef-6747-47d9-9007-d3b437946a23,174233,177776,GFA 2,,,,,,7,4,4,7,2,2,,,aavegotch1-normie-5,,6,,7,,7,,7,,7,7,,
79,Round 3,a0e28d56-0e88-4784-ae0c-af9bce450609,182360,180319,Chain Lightning,7,,7,,7,,4,,6,,7,,,Pong Gang,,2,,2,,7,,1,,6,2,,
80,Round 3,a1042f54-1c92-4659-8946-7aa3dcd68da6,175420,171250,Aavesome,,,3,,,1,7,,4,1,4,,,FETT,,,4,,,3,8,,8,5,4,,
81,Round 3,a3219415-5d65-414e-a2eb-6e5a0920f74a,173575,178727,Virginie's Victory V,8,,2,,4,,6,,1,,2,,,( ｡◕‿‿◕｡ ),,4,,5,,1,,6,,3,4,,
82,Round 3,a7c792ca-5f1c-4a25-b5c0-5f000bb0aa1a,177933,175478,ヽ(ಠ_ಠ)ノ,2,,4,,2,,7,,6,,4,,,Paper Hands,,6,,7,,7,,4,,7,7,,
83,Round 3,aa4abc69-940e-450a-aaa8-3b5d9ced7a38,181106,179844,GHSTHEAD's DESTROYERS,,,,,,1,5,5,6,7,1,,,There is nothing to do,,,,,,1,7,5,6,4,4,,
84,Round 3,ac81c334-cfba-438a-ab67-7a0023243554,177770,177773,aavegotch1,2,,6,,6,,3,,1,,6,,,aavegotch1-normie-2,,4,,1,,5,,1,,5,5,,
85,Round 3,afa652b6-1a36-4b95-aeae-d81f72558238,180187,171915,Maggogs,,,4,,,7,7,,6,7,7,,,Tommy Gotchi 2.0,,2,,2,,3,,3,,6,3,,
86,Round 3,b166cc8f-8b91-4fe0-aff6-87a47da89c73,179622,180316,Team Zen,,,,,,2,8,2,7,3,2,,,Yolo,,,,,,2,7,6,1,1,6,,
87,Round 3,b172e557-7349-47ee-9842-d4b6db5e73d7,173220,180069,TT,,4,,4,,3,,6,,7,6,,,RUN05,,2,,2,,6,,6,,1,6,,
88,Round 3,b3ab684e-bb8f-4dbc-ae3e-654dfdcb5139,171468,172300,SATS,,4,,3,,5,,6,,1,6,,,samie 04,1,,6,,2,,6,,8,,6,,
89,Round 3,b7767091-dd5f-41e1-ac83-213a9b48a74a,181981,181432,SlickF,,2,,2,,5,,1,,1,5,,,cloud,2,,6,,2,,3,,5,,6,,
90,Round 3,b8485ec6-46e2-488b-b1a3-f76abc63ae7c,170840,181953,Los Pollos Hermanos,,,1,,,6,4,,7,5,6,,,SlickB,2,,2,,2,,6,,5,,5,,
91,Round 3,b88ae39c-f51b-409c-b19e-69b900871c30,175459,174724,WebVR,1,,3,,1,,5,,8,,5,,,Franco 01,,5,,5,,3,,6,,3,6,,
92,Round 3,ba423b12-5393-4bc8-9b0f-7ec1bba40700,174232,171913,GFA 1,,4,,2,,1,,6,,7,6,,,Bishop's,,3,,4,,5,,6,,7,3,,
93,Round 3,ba4d3058-8b53-484f-b6ea-7476ef3f40ca,181311,182462,Macaroon,,,6,,,1,6,,5,1,6,,,samie 06,,6,,2,,1,,4,,7,6,,
94,Round 3,bb4ab32b-9c62-4b29-a7ee-fab8b1b46f67,178163,175473,CG1,,,4,,,7,7,,7,7,7,,,Not so Based,,2,,6,,5,,1,,5,5,,
95,Round 3,be0339a5-0f3f-4de5-af95-034d0d6b7b30,171668,172990,Wagmi's Mages,,7,,7,,7,,7,,7,7,,,[HCF] witchybishys,7,,7,,3,,6,,4,,6,,
96,Round 3,bf782610-02d2-47dd-a49f-91ef0e607738,178242,174954,Two Steps From Hell,,8,,1,,6,,3,,1,6,,,exe,,3,,3,,1,,5,,7,3,,
97,Round 3,c060aea5-4c6e-470b-910e-aadba216b90e,180188,175422,Cut It,,,2,,,3,3,,3,3,2,,,Eternity,8,,4,,4,,8,,8,,8,,
98,Round 3,c14f673e-afa4-43cc-8816-802e42ecbf51,181256,174970,Chad,,2,,6,,6,,3,,1,6,,,Dely 4,8,,8,,8,,4,,8,,8,,
99,Round 3,c43bb5f0-0378-4264-9305-022de9432981,180796,176895,Portal Mages 4,5,,6,,1,,3,,3,,6,,,Super S1,,4,,8,,1,,3,,5,1,,
100,Round 3,c55436cb-d038-4144-9a21-a6836e5b0d67,178202,171469,Fette Bullette,,,4,,,5,1,,6,7,6,,,ANIMA,,2,,8,,1,,5,,6,2,,
101,Round 3,ca094e31-fa97-402c-9e38-22c122a444fa,178210,169636,Ku-Ku Jodel,,,6,,,5,7,,7,5,6,,,Singer 2,,,4,,,5,5,,5,5,5,,
102,Round 3,ca824dae-30e7-4423-9753-f402d4e7b88c,173034,175427,Woot,,3,,3,,3,,6,,3,3,,,Fantasy,5,,4,,6,,7,,3,,4,,
103,Round 3,ce255c14-2b45-4c60-8fee-cce4f8a9266c,181628,177426,BLEED MY CURSED BEAVERS,3,,1,,5,,3,,5,,1,,,bunbogionac,,6,,6,,7,,7,,7,6,,
104,Round 3,cf1d63ce-f277-4171-9559-78577d04312d,178141,171710,Maui maulers,,,4,,,5,7,,3,1,5,,,yoloooo,,,4,,,8,3,,3,5,4,,
105,Round 3,d221c1b1-2c34-46d5-8c67-236ba5af3fce,180489,180354,THE REKTIFIERS,,2,,3,,3,,3,,3,2,,,More Fuckin trolls,,6,,8,,8,,8,,5,8,,
106,Round 3,d2e774d9-c089-4586-9491-c3403990bb7f,179649,182437,Kulalongis™,,8,,8,,2,,6,,5,2,,,Wagfreedom,,6,,6,,7,,7,,1,6,,
107,Round 3,d774f480-02f6-4a3e-9fa0-fe86c13c0f19,172729,170090,Fantastic 5,,,4,,,3,5,,6,8,5,,,LightEm'Up,,2,,2,,7,,7,,7,2,,
108,Round 3,d77a8841-50cc-4373-8174-d6ed95595577,181267,181613,Harriet,2,,6,,2,,6,,1,,6,,,samie 02,,2,,2,,5,,1,,6,5,,
109,Round 3,d9a81417-5f33-4e68-9143-287c10507c91,181396,179550,kings,2,,6,,5,,6,,3,,6,,,It's So Fluffy,4,,7,,2,,6,,1,,4,,
110,Round 3,d9ecb668-081b-46c9-a6e8-e634f276c924,180189,180360,Test team,,,4,,,1,6,,6,1,4,,,rosebud,4,,8,,6,,6,,5,,6,,
111,Round 3,ddc2d3d9-25ef-43b4-91b2-d6266c268089,177335,170419,EVG,6,,6,,2,,7,,5,,6,,,Realmies,6,,2,,5,,1,,4,,6,,
112,Round 3,de91ccf4-a026-4e55-9387-a12c7b3dd478,169611,177584,Cria,,2,,5,,1,,1,,1,5,,,Mixed Up Frens,1,,7,,8,,6,,4,,6,,
113,Round 3,df286048-4341-466a-aa03-831068e58009,172160,181968,kinkai,7,6,1,7,6,,,,,,7,,,SlickC,,,6,,,1,5,,1,1,6,,
114,Round 3,e3c2742f-5a89-49c3-aafb-52499f6358f2,171781,170784,Chamallow,6,,4,,2,,1,,6,,6,,,BB,,,1,,,7,4,,7,7,7,,
115,Round 3,e468c94b-9332-4cab-a634-2105dd245a17,169841,178315,DAO,,1,,4,,7,,3,,5,7,,,welp,,,,,,5,5,3,7,1,5,,
116,Round 3,e7c1c423-44f1-4643-87a4-9efc42f84c3a,181743,171536,Machete,,6,,4,,7,,7,,7,7,,,The Piss,6,,8,,7,,5,,3,,3,,
117,Round 3,e8221abe-4957-4f9f-9cea-ca1ed79d72bf,179461,169676,Alcoholics,5,,6,,7,,7,,3,,7,,,The Chosen Ones,1,,8,,1,,7,,7,,7,,
118,Round 3,ebdd3843-90db-418d-b1e4-314e7ba625e4,178976,172430,RUN01,,,2,,,7,7,,7,7,7,,,eSveeGotchi,2,,3,,7,,3,,5,,2,,
119,Round 3,ec5a863a-04b9-4a01-96a1-2b4fd8eb5f3b,181895,171361,Trolaso,,,4,,,8,8,,8,6,8,,,MagicTragic,,8,,4,,5,,1,,1,5,,
120,Round 3,ec7eceb0-c39f-42a5-af13-f79918772a9b,180569,181243,Z,,,2,,,2,5,,5,3,2,,,Portal Mages 20,1,,6,,2,,1,,3,,6,,
121,Round 3,ee83feca-40b3-4f03-8072-633428961f82,171465,179515,SUMMONER,,2,,1,,7,,3,,5,1,,,The Unicorn,4,,5,,1,,3,,6,,4,,
122,Round 3,ee914fba-f114-4236-b924-c79dd18bb948,172730,175517,Team Joan,,4,,2,,5,,7,,6,2,,,Wizardry Legion,,,7,,,7,7,,7,4,7,,
123,Round 3,f0c687e1-09bc-46bf-93d0-a38b4162b12f,181389,178361,pickle,3,,6,,5,,3,,1,,6,,,False Breakouts,,5,,2,,8,,1,,8,5,,
124,Round 3,f302247d-22e9-4fd4-9f10-1a4120ae2ea1,170332,180212,Revenge of the Schweinz,,,,,,3,1,8,1,6,8,,,Chrysus,,8,,2,,5,,4,,5,2,,
125,Round 3,f418105f-7b77-4d6c-b26c-5d5e00182c9c,169669,179294,Singer 1,,1,,4,,4,,1,,1,4,,,Ringo's Starrs,,2,,3,,1,,4,,1,1,,
126,Round 3,fca5f6ad-a86c-48fd-9396-ba59347226e4,178982,170076,RUN03,6,,2,,2,,6,,1,,6,,,MEA CULPA,,,2,,,5,5,,5,5,2,,
127,Round 3,fe742e91-1b51-4ac7-81e3-7e2d80db645d,180703,171247,Portal Mages 2,5,,6,,7,,5,,7,,6,,,Doxys Dimwits,5,,8,,3,,1,,1,,5,,
