,Round Name,Battle ID,Team 1 ID,Team 2 ID,Team 1 Team Name,Team 1 front1 Gotchi Special ID,Team 1 front2 Gotchi Special ID,Team 1 front3 Gotchi Special ID,Team 1 front4 Gotchi Special ID,Team 1 front5 Gotchi Special ID,Team 1 back1 Gotchi Special ID,Team 1 back2 Gotchi Special ID,Team 1 back3 Gotchi Special ID,Team 1 back4 Gotchi Special ID,Team 1 back5 Gotchi Special ID,Team 1 leader Gotchi Special ID,Team 1 sub1 Gotchi Special ID,Team 1 sub2 Gotchi Special ID,Team 2 Team Name,Team 2 front1 Gotchi Special ID,Team 2 front2 Gotchi Special ID,Team 2 front3 Gotchi Special ID,Team 2 front4 Gotchi Special ID,Team 2 front5 Gotchi Special ID,Team 2 back1 Gotchi Special ID,Team 2 back2 Gotchi Special ID,Team 2 back3 Gotchi Special ID,Team 2 back4 Gotchi Special ID,Team 2 back5 Gotchi Special ID,Team 2 leader Gotchi Special ID,Team 2 sub1 Gotchi Special ID,Team 2 sub2 Gotchi Special ID
42,Round 4,be49e53f-9bb9-47cd-b113-c7d8bcdaa912,170542,178609,Lil' Somthin' Somthin',,7,,7,,3,,6,,5,6,,,NGMI,8,1,,1,7,,,6,,,6,,
43,Round 4,c105dfa5-ce7d-4273-95e6-60215331d66f,177989,181315,Hanhuijun Kai,,,4,,,3,5,,6,7,3,,,Rasp,,6,,6,,3,,1,,7,6,,
44,Round 4,c10ef9b3-b381-4b15-bdeb-ee1187af5792,181275,178202,sir,2,,6,,2,,6,,5,,6,,,Fette Bullette,,,4,,,5,1,,6,7,1,,
45,Round 4,c256924a-3ddc-49a9-a76f-2ccb45e5cadd,170332,171913,Revenge of the Schweinz,,,,,,3,1,8,1,6,8,,,Bishop's,,3,,4,,5,,6,,7,3,,
46,Round 4,d1dc8491-5ff7-442a-a616-d0d8cb58cc40,177770,175421,aavegotch1,2,,6,,6,,3,,1,,6,,,Love is still alive,5,,4,,2,,6,,7,,4,,
47,Round 4,d700b5f3-8006-4bbe-9659-ec1b60ebdbf4,181280,181968,Celebi,,6,,2,,6,,7,,3,6,,,SlickC,,,6,,,6,4,,8,8,6,,
48,Round 4,df0221bc-1ab3-4a0a-864a-fd51febfa6c9,181108,171682,Cameo,2,,6,,5,,6,,7,,6,,,Waglala,1,7,4,6,1,,,,,,6,,
49,Round 4,df4c64be-9708-4422-90eb-b0229f8233b7,171465,169611,SUMMONER,,2,,1,,7,,3,,5,1,,,Cria,,2,,5,,5,,1,,1,5,,
50,Round 4,df75e3f9-2c14-48bc-914e-7b8f484f79b0,178199,178141,Gurkensalat,2,,4,,5,,7,,7,,5,,,Maui maulers,,,4,,,5,7,,3,1,5,,
51,Round 4,e3f498e2-d78d-43bf-aaac-0edaef3c3746,180796,171753,Portal Mages 4,5,,6,,1,,3,,3,,6,,,Cloclo and those claudette,,,4,,,6,3,,1,5,6,,
52,Round 4,e4c6fcc0-47fe-4313-b790-00d5eeaa1935,181156,172730,Snowfro,2,,6,,2,,7,,7,,6,,,Team Joan,,4,,2,,5,,7,,6,2,,
53,Round 4,ed0c2d20-73de-41a8-87fd-eb01778e1ddf,181743,181705,Machete,,6,,4,,7,,7,,7,7,,,samie 07,,6,,6,,1,,8,,8,6,,
54,Round 4,eff6316a-4735-421e-adff-50d58a7abc41,179637,179371,AltBae,7,,6,,2,,7,,4,,2,,,RUN04,,,2,,,7,7,,3,7,7,,
55,Round 4,f1276bb9-5065-4aa0-8f3f-bde6d553678a,171246,180742,Doxys Doofuses,5,,4,,8,,1,,2,,5,,,Portal Mages 3,5,,4,,8,,1,,6,,4,,
56,Round 4,f3591f7c-c797-453c-aff8-454054054bd4,181710,178242,samie 01,,7,,7,,7,,7,,6,7,,,Two Steps From Hell,,,7,,,6,7,,1,1,7,,
57,Round 4,f54254a9-b852-4f60-afdd-3ca204b100dc,178052,169676,ASKALS,4,4,6,1,1,,,,,,6,,,The Chosen Ones,1,,8,,1,,7,,7,,7,,
58,Round 4,f5df8bf8-642f-4032-8bc0-066a61dfd891,169763,181462,Marins d'eau douce,,8,,8,,7,,7,,7,7,,,Hot Drop the Tender Trousers,7,,2,,6,,7,,7,,7,,
59,Round 4,f6020e00-43ba-422e-8d26-fb387ef10fb3,181267,174032,Harriet,2,,6,,2,,6,,1,,6,,,Heroes and Heretics,6,,5,,5,,6,,5,,6,,
60,Round 4,f62da032-88d6-43f9-a13a-91a67e80096d,172991,174969,[HCF] hotcurlyfries,5,,1,,8,,6,,4,,6,,,Dely 3,6,,1,,5,,4,,4,,6,,
61,Round 4,fc174aaf-fbda-4032-aede-26daba7af575,180581,181320,ZZZ,,,,,,5,7,1,2,6,6,,,godzilla,,6,,2,,6,,8,,5,6,,
62,Round 4,fde46491-e8d5-456c-bee3-061b8769c0f5,181210,181396,boomerati,5,,7,,5,,3,,3,,3,,,kings,2,,6,,5,,6,,3,,6,,
63,Round 4,fe329517-3cfc-47ec-b29d-2bcf91d8e72c,182140,178495,One More Time,,5,,6,,7,,7,,7,7,,,troop stomper,5,,7,,2,,8,,8,,5,,
